100BlockAddress
17XX BLOCK OF 12TH AVE S
1XX BLOCK OF CHERRY ST
13XX BLOCK OF E MADISON ST
22XX BLOCK OF 2ND AVE
NE 42ND ST / UNIVERSITY WAY NE
62XX BLOCK OF RAINIER AVE S
S JACKSON ST / 5TH AVE S
88XX BLOCK OF 15TH AVE SW
13XX BLOCK OF NW 70TH ST
9XX BLOCK OF STEWART ST
43XX BLOCK OF ROOSEVELT WAY NE
NE 55TH ST / 25TH AVE NE
E GREEN LAKE WAY N / 2ND AVE NE
85XX BLOCK OF SAND POINT WAY NE
45XX BLOCK OF 15TH AVE NE
23XX BLOCK OF MINOR AVE E
29TH AVE S / S JUDKINS ST
85XX BLOCK OF 20TH AVE NE
58XX BLOCK OF LAKE WASHINGTON BLVD S
80XX BLOCK OF BAGLEY AVE N
50XX BLOCK OF 25TH AVE SW
41XX BLOCK OF 25TH AVE SW
17TH AVE NE / NE 50TH ST
65XX BLOCK OF 18TH AVE SW
72XX BLOCK OF 6TH AVE NW
73XX BLOCK OF 15TH AVE NW
AURORA AVE N / N 90TH ST
7XX BLOCK OF BROADWAY E
23XX BLOCK OF BIGELOW AVE N
BALLARD AVE NW / 22ND AVE NW
74XX BLOCK OF 4TH AVE NE
57XX BLOCK OF 39TH AVE NE
62XX BLOCK OF CARLETON AVE S
4XX BLOCK OF NW 45TH ST
38XX BLOCK OF EVANSTON AVE N
17XX BLOCK OF OCCIDENTAL AVE S
56XX BLOCK OF 42ND AVE W
103XX BLOCK OF 8TH AVE NW
3XX BLOCK OF W ARMOUR ST
1XX BLOCK OF 15TH AVE E
8TH AVE / YESLER WAY
8XX BLOCK OF MAYNARD AVE S
9XX BLOCK OF 19TH AVE
E INTERLAKEN BLVD / LAKE WASHINGTON BLVD E
90XX BLOCK OF 45TH AVE NE
25XX BLOCK OF WESTLAKE AVE N
22XX BLOCK OF WAVERLY WAY E
32XX BLOCK OF EASTLAKE AVE E
4XX BLOCK OF RAINIER AVE S
5XX BLOCK OF E UNION ST
15XX BLOCK OF 11TH AVE
11TH AVE NE / NE 45TH ST
42XX BLOCK OF S OTHELLO ST
52XX BLOCK OF 15TH AVE NE
3XX BLOCK OF 2ND AVE S
41XX BLOCK OF 32ND AVE SW
21ST AVE SW / SW BARTON ST
6XX BLOCK OF 1ST AVE N
1XX BLOCK OF 26TH AVE S
47XX BLOCK OF 8TH AVE NE
DELRIDGE WAY SW / SW ORCHARD ST
AURORA AVE N / N 43RD ST
12TH AVE E / E JOHN ST
9XX BLOCK OF N 85TH ST
11XX BLOCK OF 25TH AVE
2XX BLOCK OF YESLER WAY
4XX BLOCK OF N 34TH ST
2XX BLOCK OF VINE ST
21XX BLOCK OF 5TH AVE
8TH AVE / BELL ST
NW 85TH ST / MARY AVE NW
35XX BLOCK OF S GRAHAM ST
10XX BLOCK OF NE 45TH ST
3XX BLOCK OF 3RD AVE W
92XX BLOCK OF 8TH AVE S
94XX BLOCK OF RAINIER AVE S
3XX BLOCK OF 23RD AVE S
11XX BLOCK OF N 90TH ST
5XX BLOCK OF N 79TH ST
28XX BLOCK OF SW BARTON ST
14XX BLOCK OF S LANE ST
39XX BLOCK OF SW 97TH ST
40XX BLOCK OF 30TH AVE S
20XX BLOCK OF 43RD AVE E
14XX BLOCK OF 10TH AVE
42XX BLOCK OF 30TH AVE SW
10XX BLOCK OF E JAMES WAY
38XX BLOCK OF CHILBERG PL SW
92XX BLOCK OF 15TH AVE NW
2XX BLOCK OF NW 48TH ST
19XX BLOCK OF WESTERN AVE
30XX BLOCK OF NW 74TH ST
88XX BLOCK OF 8TH AVE SW
1ST AVE / CLAY ST
4TH AVE S / S LANDER ST
73XX BLOCK OF RAVENNA AVE NE
4XX BLOCK OF 12TH AVE E
21XX BLOCK OF S PEARL ST
92XX BLOCK OF INTERLAKE AVE N
90XX BLOCK OF 1ST AVE NW
36XX BLOCK OF STONE WAY N
7XX BLOCK OF 29TH AVE
11XX BLOCK OF NE RAVENNA BLVD
3XX BLOCK OF 29TH AVE
DELMAR DR E / E INTERLAKEN BLVD
25TH AVE S / S HANFORD ST
BELMONT AVE / E HOWELL ST
5TH AVE N / REPUBLICAN ST
137XX BLOCK OF PALATINE AVE N
10XX BLOCK OF E PIKE ST
10XX BLOCK OF MADISON ST
CORSON AVE S / S EDDY ST
EVANSTON AVE N / N 35TH ST
29XX BLOCK OF MARTIN LUTHER KING JR WAY S
51XX BLOCK OF LEARY AVE NW
8XX BLOCK OF 26TH AVE S
5XX BLOCK OF WARREN AVE N
12TH AVE NE / NE 47TH ST
9XX BLOCK OF POPLAR PL S
S BENEFIT ST / 36TH AVE S
9XX BLOCK OF 5TH AVE
77XX BLOCK OF SAND POINT WAY NE
35XX BLOCK OF 27TH PL W
57XX BLOCK OF 24TH AVE NW
13XX BLOCK OF S MASSACHUSETTS ST
FREMONT AVE N / N 48TH ST
30XX BLOCK OF NW 54TH ST
86XX BLOCK OF 3RD AVE NW
12XX BLOCK OF 5TH AVE
S DONOVAN ST / 14TH AVE S
E NEWTON ST / 10TH AVE E
3RD AVE / YESLER WAY
24XX BLOCK OF S JACKSON ST
18XX BLOCK OF S JACKSON ST
16XX BLOCK OF MELROSE AVE
23XX BLOCK OF 14TH AVE S
21XX BLOCK OF N 45TH ST
92XX BLOCK OF PALATINE AVE N
10XX BLOCK OF 1ST AVE S
18TH AVE / E UNION ST
RAINIER AVE S / S ORCAS ST
26XX BLOCK OF NOB HILL AVE N
4XX BLOCK OF N 36TH ST
79XX BLOCK OF 14TH AVE SW
47XX BLOCK OF 9TH AVE NE
41XX BLOCK OF CALIFORNIA AVE SW
N 112TH ST / PHINNEY AVE N
120XX BLOCK OF EVANSTON AVE N
21XX BLOCK OF 22ND AVE E
15XX BLOCK OF N 115TH ST
19XX BLOCK OF N 133RD ST
3XX BLOCK OF NE 89TH ST
140XX BLOCK OF AURORA AVE N
11XX BLOCK OF N 78TH ST
18XX BLOCK OF N 80TH ST
41XX BLOCK OF 43RD AVE NE
16XX BLOCK OF E MADISON ST
4XX BLOCK OF S MAIN ST
59XX BLOCK OF PHINNEY AVE N
48XX BLOCK OF PHINNEY AVE N
10XX BLOCK OF WESTERN AVE
7XX BLOCK OF MINOR AVE
41XX BLOCK OF 38TH AVE SW
4XX BLOCK OF NW 92ND ST
2XX BLOCK OF N 36TH ST
9XX BLOCK OF S HORTON ST
50XX BLOCK OF PHINNEY AVE N
45XX BLOCK OF 35TH AVE S
4XX BLOCK OF MAYNARD AVE S
64XX BLOCK OF 28TH AVE S
21XX BLOCK OF N NORTHLAKE WAY
6XX BLOCK OF NW 48TH ST
36XX BLOCK OF 36TH AVE S
CHEASTY BLVD S / 24TH PL S
86XX BLOCK OF 10TH AVE SW
105XX BLOCK OF WHITMAN AVE N
100XX BLOCK OF MARTIN LUTHER KING JR WAY S
2XX BLOCK OF 16TH AVE
5XX BLOCK OF 19TH AVE
15XX BLOCK OF BELLEVUE AVE
38XX BLOCK OF 11TH AVE W
27TH PL W / W MANOR PL
16XX BLOCK OF HARVARD AVE
105XX BLOCK OF 15TH AVE NW
90XX BLOCK OF GREENWOOD AVE N
110XX BLOCK OF GREENWOOD AVE N
65XX BLOCK OF AURORA AVE N
9XX BLOCK OF NW 52ND ST
40XX BLOCK OF 22ND AVE SW
27TH AVE E / E MADISON ST
3XX BLOCK OF N 102ND ST
24XX BLOCK OF NW 61ST ST
52XX BLOCK OF WOODLAWN AVE N
6XX BLOCK OF E HOWELL ST
37XX BLOCK OF 14TH AVE S
77XX BLOCK OF RAINIER AVE S
107XX BLOCK OF EXETER AVE NE
7XX BLOCK OF 3RD AVE W
47XX BLOCK OF LATONA AVE NE
35TH AVE SW / SW FINDLAY ST
WESTERN AVE / SPRING ST
43XX BLOCK OF LATONA AVE NE
LATONA AVE NE / NE 44TH ST
11XX BLOCK OF E PIKE ST
15XX BLOCK OF 14TH AVE
94XX BLOCK OF 13TH AVE SW
73XX BLOCK OF VASHON PL SW
1XX BLOCK OF N 132ND ST
50XX BLOCK OF 12TH AVE NE
101XX BLOCK OF 3RD AVE NW
50XX BLOCK OF SW DAWSON ST
3XX BLOCK OF 9TH AVE
70XX BLOCK OF 30TH PL SW
24TH AVE S / S DEARBORN ST
26XX BLOCK OF CASCADIA AVE S
29XX BLOCK OF BEACON AVE S
52XX BLOCK OF 16TH AVE SW
26XX BLOCK OF 50TH AVE SW
S KING ST / 26TH AVE S
1XX BLOCK OF 1ST AVE S
5XX BLOCK OF 1ST AVE W
2XX BLOCK OF CEDAR ST
34XX BLOCK OF KLICKITAT AVE SW
43RD AVE S / S WEBSTER ST
12XX BLOCK OF NE 143RD ST
15XX BLOCK OF 25TH AVE
2XX BLOCK OF NW 70TH ST
41ST AVE SW / SW HOLGATE ST
18XX BLOCK OF 29TH AVE
125XX BLOCK OF AURORA AVE N
102XX BLOCK OF AURORA AVE N
3XX BLOCK OF E HARRISON ST
40XX BLOCK OF DELRIDGE WAY SW
6XX BLOCK OF 3RD AVE
38XX BLOCK OF CARR PL N
11XX BLOCK OF N 96TH ST
16XX BLOCK OF S LANE ST
EASTLAKE AVE E / FUHRMAN AVE E
100XX BLOCK OF AURORA AVE N
22XX BLOCK OF WESTLAKE AVE
16XX BLOCK OF NE 50TH ST
14XX BLOCK OF HARVARD AVE
7XX BLOCK OF VIRGINIA ST
5XX BLOCK OF QUEEN ANNE AVE N
24XX BLOCK OF W BOSTON ST
6XX BLOCK OF 10TH AVE S
24XX BLOCK OF SW HOLDEN ST
47XX BLOCK OF 15TH AVE NE
23XX BLOCK OF S JACKSON ST
7XX BLOCK OF WESTLAKE AVE N
79XX BLOCK OF AURORA AVE N
13XX BLOCK OF E OLIVE ST
45XX BLOCK OF GREENWOOD AVE N
9XX BLOCK OF NOB HILL AVE N
41XX BLOCK OF BAGLEY AVE N
73XX BLOCK OF 12TH AVE NW
11XX BLOCK OF HARVARD AVE E
5XX BLOCK OF 3RD AVE W
W MERCER ST / 4TH AVE W
41XX BLOCK OF 1ST AVE NW
23XX BLOCK OF E UNION ST
TAYLOR AVE N / LEE ST
2XX BLOCK OF BELLEVUE AVE E
9XX BLOCK OF JAMES ST
8XX BLOCK OF 2ND AVE N
15XX BLOCK OF NW 56TH ST
16XX BLOCK OF W DRAVUS ST
17XX BLOCK OF MELROSE AVE
1XX BLOCK OF 11TH AVE E
52XX BLOCK OF 37TH AVE S
NE NORTHGATE WAY / ROOSEVELT WAY NE
86XX BLOCK OF 12TH AVE SW
107XX BLOCK OF GREENWOOD AVE N
SW OTHELLO ST / 7TH AVE SW
4XX BLOCK OF S JACKSON ST
49XX BLOCK OF NE 50TH ST
30XX BLOCK OF 20TH AVE W
8XX BLOCK OF TAYLOR AVE N
19XX BLOCK OF PIKE PL
82XX BLOCK OF AURORA AVE N
36XX BLOCK OF 24TH PL W
4XX BLOCK OF YALE AVE N
90XX BLOCK OF RAINIER AVE S
8XX BLOCK OF NW 58TH ST
102XX BLOCK OF 42ND AVE SW
55XX BLOCK OF 4TH AVE NW
56XX BLOCK OF BROOKLYN AVE NE
FREMONT AVE N / N 85TH ST
NW 61ST ST / 20TH AVE NW
85XX BLOCK OF 16TH AVE SW
28XX BLOCK OF NE 60TH ST
50XX BLOCK OF 17TH AVE NE
55XX BLOCK OF RAVENNA AVE NE
10XX BLOCK OF N 49TH ST
35XX BLOCK OF S BRANDON ST
SW CLOVERDALE ST / 5TH AVE SW
4XX BLOCK OF N 44TH ST
33RD AVE SW / SW ANDOVER ST
38XX BLOCK OF 33RD AVE SW
BELMONT AVE E / LAKEVIEW BLVD E
1XX BLOCK OF 15TH AVE
17XX BLOCK OF DEXTER AVE N
15XX BLOCK OF 30TH AVE S
43XX BLOCK OF NE 55TH ST
5XX BLOCK OF DEXTER AVE N
NE 47TH ST / 7TH AVE NE
5XX BLOCK OF 30TH AVE
2XX BLOCK OF 6TH AVE N
S JACKSON ST / 12TH AVE S
LEARY WAY NW / NW 40TH ST
29TH AVE S / S MORGAN ST
NE 45TH ST / UNIVERSITY WAY NE
E MADISON ST / 13TH AVE
7XX BLOCK OF 2ND AVE
96XX BLOCK OF AURORA AVE N
58XX BLOCK OF 14TH AVE NW
79XX BLOCK OF DELRIDGE WAY SW
20XX BLOCK OF 24TH AVE S
6XX BLOCK OF NW MARKET ST
JEFFERSON ST / 9TH AVE
15XX BLOCK OF 10TH AVE
6XX BLOCK OF LENORA ST
AURORA AVE N / N 125TH ST
88XX BLOCK OF 14TH AVE S
73XX BLOCK OF 44TH AVE SW
11XX BLOCK OF 29TH AVE S
3XX BLOCK OF 26TH AVE S
14TH AVE S / S CONCORD ST
2XX BLOCK OF 25TH AVE S
76XX BLOCK OF MARTIN LUTHER KING JR WAY S
62XX BLOCK OF ROOSEVELT WAY NE
46XX BLOCK OF 26TH AVE NE
8XX BLOCK OF EASTLAKE AVE E
29XX BLOCK OF ALKI AVE SW
113XX BLOCK OF 3RD AVE NE
15XX BLOCK OF NE 63RD ST
97XX BLOCK OF AURORA AVE N
8XX BLOCK OF MADISON ST
86XX BLOCK OF RAINIER AVE S
E DENNY WAY / SUMMIT AVE
26XX BLOCK OF 13TH AVE W
41ST AVE SW / SW FRONTENAC ST
N 92ND ST / PHINNEY AVE N
6XX BLOCK OF WARREN AVE N
1ST AVE N / BOSTON ST
25XX BLOCK OF SW BRANDON ST
NE 47TH ST / 9TH AVE NE
44XX BLOCK OF BAKER AVE NW
45XX BLOCK OF DELRIDGE WAY SW
107XX BLOCK OF BURKE AVE N
39XX BLOCK OF MONTLAKE BLVD NE
27XX BLOCK OF NE 45TH ST
32XX BLOCK OF SW AVALON WAY
31XX BLOCK OF 15TH AVE S
40XX BLOCK OF 46TH AVE S
10XX BLOCK OF E THOMAS ST
1XX BLOCK OF GARFIELD ST
27XX BLOCK OF E MADISON ST
35XX BLOCK OF WOODLAWN AVE N
19XX BLOCK OF 9TH AVE W
41XX BLOCK OF ROOSEVELT WAY NE
6XX BLOCK OF E PIKE ST
37XX BLOCK OF E JEFFERSON ST
4XX BLOCK OF TERRY AVE
25XX BLOCK OF NE 85TH ST
3XX BLOCK OF NE 57TH ST
83XX BLOCK OF 42ND PL S
20TH AVE NE / NE 82ND ST
2XX BLOCK OF NW 44TH ST
4TH AVE N / REPUBLICAN ST
ALDER ST / TERRY AVE
28XX BLOCK OF 13TH AVE S
11XX BLOCK OF 30TH AVE S
35TH AVE SW / SW WEBSTER ST
25XX BLOCK OF 1ST AVE W
36XX BLOCK OF FRANCIS AVE N
32XX BLOCK OF 25TH AVE W
52XX BLOCK OF UNIVERSITY WAY NE
50XX BLOCK OF WILSON AVE S
43XX BLOCK OF BAGLEY AVE N
9XX BLOCK OF N 84TH ST
93XX BLOCK OF 42ND AVE NE
37XX BLOCK OF SW TILLMAN ST
BROOKLYN AVE NE / NE 45TH ST
100XX BLOCK OF 9TH AVE NW
NW 52ND ST / 15TH AVE NW
90XX BLOCK OF EVANSTON AVE N
56XX BLOCK OF S AVON ST
20XX BLOCK OF MINOR AVE E
8XX BLOCK OF NW 45TH ST
88XX BLOCK OF 11TH AVE SW
15XX BLOCK OF 3RD AVE
105XX BLOCK OF 51ST AVE S
56XX BLOCK OF 2ND AVE NW
44XX BLOCK OF S WARSAW ST
15TH AVE S / S BENNETT ST
86XX BLOCK OF 15TH AVE NE
123XX BLOCK OF 1ST AVE NE
51XX BLOCK OF S GARDEN ST
26XX BLOCK OF SW THISTLE ST
2ND AVE / PIKE ST
40XX BLOCK OF 8TH AVE NE
4XX BLOCK OF 2ND AVE S
13TH AVE NW / NW 77TH ST
12TH AVE S / S JUDKINS ST
77XX BLOCK OF 13TH AVE NW
43XX BLOCK OF SW WILLOW ST
42XX BLOCK OF S GRAHAM ST
1XX BLOCK OF 8TH AVE
9XX BLOCK OF 4TH AVE
1XX BLOCK OF W ETRURIA ST
56XX BLOCK OF SW ADMIRAL WAY
48XX BLOCK OF 24TH AVE NE
120XX BLOCK OF AURORA AVE N
15TH AVE NE / NE 41ST ST
WESTERN AVE / ELLIOTT AVE
9XX BLOCK OF N 91ST ST
13XX BLOCK OF E REMINGTON CT
21XX BLOCK OF NE 55TH ST
NE 54TH ST / 24TH AVE NE
GREENWOOD AVE N / N 105TH ST
7XX BLOCK OF SW AUSTIN PL
32XX BLOCK OF RAINIER AVE S
2XX BLOCK OF 1ST AVE S
22XX BLOCK OF QUEEN ANNE AVE N
69XX BLOCK OF CALIFORNIA AVE SW
65XX BLOCK OF CALIFORNIA AVE SW
52XX BLOCK OF 40TH AVE NE
7XX BLOCK OF HARVARD AVE E
9TH AVE S / S JACKSON ST
33XX BLOCK OF 6TH AVE W
20XX BLOCK OF NW 58TH ST
21XX BLOCK OF 24TH AVE S
6XX BLOCK OF S HOMER ST
29XX BLOCK OF E DENNY WAY
17XX BLOCK OF 12TH AVE
16XX BLOCK OF 12TH AVE
41XX BLOCK OF STONE WAY N
SW HENDERSON ST / 17TH AVE SW
43XX BLOCK OF 36TH AVE W
100XX BLOCK OF INTERLAKE AVE N
103XX BLOCK OF INTERLAKE AVE N
80XX BLOCK OF 42ND AVE NE
22XX BLOCK OF 4TH AVE S
73XX BLOCK OF MARY AVE NW
56XX BLOCK OF CALIFORNIA AVE SW
1XX BLOCK OF 20TH AVE E
68XX BLOCK OF 35TH AVE NE
15XX BLOCK OF MINOR AVE
6XX BLOCK OF YALE AVE N
5XX BLOCK OF NE 79TH ST
E YESLER WAY / 21ST AVE
40XX BLOCK OF LETITIA AVE S
10XX BLOCK OF 32ND AVE E
LATONA AVE NE / NE 65TH ST
77XX BLOCK OF GREENWOOD AVE N
22XX BLOCK OF EASTLAKE AVE E
17TH AVE NW / NW 56TH ST
1XX BLOCK OF PIKE ST
91XX BLOCK OF MARTIN LUTHER KING JR WAY S
14XX BLOCK OF S DIRECTOR ST
7XX BLOCK OF S FIDALGO ST
23XX BLOCK OF 45TH AVE SW
90XX BLOCK OF DELRIDGE WAY SW
GREENWOOD AVE N / N 76TH ST
5XX BLOCK OF PINE ST
11XX BLOCK OF N 91ST ST
13TH AVE / E CHERRY ST
9XX BLOCK OF E FIR ST
3XX BLOCK OF MERCER ST
117XX BLOCK OF AURORA AVE N
15XX BLOCK OF 3RD AVE W
15XX BLOCK OF 5TH AVE
15XX BLOCK OF W ARMORY WAY
7XX BLOCK OF PINE ST
130XX BLOCK OF AURORA AVE N
8XX BLOCK OF RAINIER AVE S
53XX BLOCK OF 12TH AVE S
23XX BLOCK OF NE 88TH ST
28XX BLOCK OF RAINIER AVE S
112XX BLOCK OF 5TH AVE NE
11XX BLOCK OF NW MARKET ST
86XX BLOCK OF 14TH AVE S
2XX BLOCK OF LENORA ST
17XX BLOCK OF NW MARKET ST
NW MARKET ST / 22ND AVE NW
15XX BLOCK OF 15TH AVE S
6XX BLOCK OF 13TH AVE E
113XX BLOCK OF SAND POINT WAY NE
51XX BLOCK OF NE 45TH ST
21XX BLOCK OF 1ST AVE N
9XX BLOCK OF N 92ND ST
3XX BLOCK OF NW 103RD ST
16XX BLOCK OF AURORA AVE N
7XX BLOCK OF 26TH AVE
5XX BLOCK OF S DEARBORN ST
93XX BLOCK OF MARCUS AVE S
4XX BLOCK OF MELROSE AVE E
3XX BLOCK OF NE THORNTON PL
48XX BLOCK OF RAINIER AVE S
47XX BLOCK OF 32ND AVE S
N 85TH ST / GREENWOOD AVE N
17XX BLOCK OF 27TH AVE
14XX BLOCK OF 30TH AVE
70XX BLOCK OF LINCOLN PARK WAY SW
26XX BLOCK OF E THOMAS ST
14XX BLOCK OF E SPRING ST
1XX BLOCK OF NW 75TH ST
40XX BLOCK OF 39TH AVE S
71XX BLOCK OF 38TH AVE S
S LANE ST / 13TH AVE S
32XX BLOCK OF 63RD AVE SW
82XX BLOCK OF ASHWORTH AVE N
26XX BLOCK OF E JOHN ST
54XX BLOCK OF 25TH AVE SW
77XX BLOCK OF 19TH AVE NE
58XX BLOCK OF WOODLAWN AVE N
W MCGRAW PL / 4TH AVE W
2XX BLOCK OF NE 91ST ST
85XX BLOCK OF GREENWOOD AVE N
37TH AVE S / S KENYON ST
39XX BLOCK OF E MCGILVRA ST
98XX BLOCK OF 42ND AVE SW
97XX BLOCK OF LINDEN AVE N
3XX BLOCK OF 15TH AVE E
64XX BLOCK OF 15TH AVE NW
20XX BLOCK OF 4TH AVE
45XX BLOCK OF 5TH AVE NE
27XX BLOCK OF 61ST AVE SW
13TH AVE / E PINE ST
46XX BLOCK OF 14TH AVE NW
60XX BLOCK OF 42ND AVE SW
20XX BLOCK OF DEXTER AVE N
23XX BLOCK OF E MADISON ST
18XX BLOCK OF 6TH AVE W
S HOLGATE ST / 3RD AVE S
97XX BLOCK OF GREENWOOD AVE N
36XX BLOCK OF LINDEN AVE N
63XX BLOCK OF 34TH AVE SW
70XX BLOCK OF 17TH AVE SW
SW EDMUNDS ST / CALIFORNIA AVE SW
15XX BLOCK OF BELMONT AVE
36XX BLOCK OF S EDMUNDS ST
2XX BLOCK OF NW 39TH ST
8TH AVE W / W GARFIELD ST
30XX BLOCK OF SW AVALON WAY
37XX BLOCK OF SW SULLIVAN ST
23XX BLOCK OF 25TH AVE S
67XX BLOCK OF RAINIER AVE S
10XX BLOCK OF 26TH AVE E
62XX BLOCK OF CORSON AVE S
65XX BLOCK OF ELLIS AVE S
41XX BLOCK OF SW 100TH ST
72XX BLOCK OF 38TH AVE S
15TH AVE NW / NW LEARY WAY
90XX BLOCK OF 9TH AVE SW
3XX BLOCK OF S ORCAS ST
60XX BLOCK OF 47TH AVE SW
15XX BLOCK OF 16TH AVE
50XX BLOCK OF UNIVERSITY WAY NE
AIRPORT WAY S / S MASSACHUSETTS ST
8XX BLOCK OF 3RD AVE
S FOREST ST / UTAH AVE S
92XX BLOCK OF 46TH AVE SW
65XX BLOCK OF 43RD AVE NE
6XX BLOCK OF E PINE ST
90XX BLOCK OF 14TH AVE NW
S FOREST ST / OCCIDENTAL AVE S
32XX BLOCK OF 14TH AVE W
80XX BLOCK OF FAUNTLEROY WAY SW
17XX BLOCK OF 26TH AVE S
4XX BLOCK OF BELLEVUE AVE E
62ND AVE NE / NE 65TH ST
44XX BLOCK OF 3RD AVE NW
20TH AVE W / W BERTONA ST
120XX BLOCK OF 3RD AVE NW
5XX BLOCK OF 1ST AVE S
47TH AVE SW / SW MYRTLE ST
70XX BLOCK OF 21ST AVE NE
3XX BLOCK OF NW 85TH ST
65XX BLOCK OF 47TH AVE NE
60XX BLOCK OF 9TH AVE NW
11XX BLOCK OF E PINE ST
15TH AVE NW / NW 85TH ST
12XX BLOCK OF 1ST AVE
100XX BLOCK OF STONE AVE N
70XX BLOCK OF 26TH AVE NE
27XX BLOCK OF 3RD AVE
E DENNY WAY / HARVARD AVE
92XX BLOCK OF WOODLAWN AVE N
NW DOCK PL / BALLARD AVE NW
53XX BLOCK OF MARTIN LUTHER KING JR WAY S
46XX BLOCK OF EVANSTON AVE N
54XX BLOCK OF CALIFORNIA AVE SW
3XX BLOCK OF BROAD ST
42XX BLOCK OF S RAYMOND ST
33XX BLOCK OF NE 65TH ST
15XX BLOCK OF 15TH AVE
1XX BLOCK OF S MAIN ST
75XX BLOCK OF RENTON AVE S
5XX BLOCK OF NE 77TH ST
4XX BLOCK OF NW 58TH ST
BROADWAY / E PIKE ST
122XX BLOCK OF STONE AVE N
8XX BLOCK OF OLIVE WAY
29XX BLOCK OF S MOUNT BAKER BLVD
15XX BLOCK OF NW LEARY WAY
S AVON ST / BEACON AVE S
141XX BLOCK OF LINDEN AVE N
7TH AVE / MADISON ST
68XX BLOCK OF 34TH AVE NE
7XX BLOCK OF N 81ST ST
27XX BLOCK OF RAINIER AVE S
70XX BLOCK OF 17TH AVE NE
19XX BLOCK OF 3RD AVE S
10XX BLOCK OF 6TH AVE S
26XX BLOCK OF 15TH AVE W
SW SEATTLE ST / CALIFORNIA AVE SW
1ST AVE S / YESLER WAY
18XX BLOCK OF E THOMAS ST
14XX BLOCK OF E GALER ST
123XX BLOCK OF 15TH AVE NE
3XX BLOCK OF BELLEVUE AVE E
3XX BLOCK OF MINOR AVE N
19XX BLOCK OF 1ST AVE
70XX BLOCK OF 22ND AVE NW
47XX BLOCK OF DELRIDGE WAY SW
143XX BLOCK OF LINDEN AVE N
2XX BLOCK OF 1ST AVE N
5XX BLOCK OF W MERCER ST
37XX BLOCK OF SW 100TH ST
8XX BLOCK OF ALASKAN WAY
12TH AVE S / S MASSACHUSETTS ST
22XX BLOCK OF 6TH AVE
38XX BLOCK OF S ALASKA ST
22XX BLOCK OF 22ND AVE E
5XX BLOCK OF N 104TH ST
47XX BLOCK OF 5TH AVE NE
91XX BLOCK OF 25TH AVE NE
52XX BLOCK OF 21ST AVE S
E PINE ST / BELMONT AVE
E PIKE ST / 10TH AVE
47XX BLOCK OF 22ND AVE NE
47XX BLOCK OF 16TH AVE NE
3XX BLOCK OF 19TH AVE E
76XX BLOCK OF RAINIER AVE S
13XX BLOCK OF E PIKE ST
42ND AVE S / S DAWSON ST
55XX BLOCK OF 16TH AVE S
48XX BLOCK OF 25TH AVE SW
17XX BLOCK OF 4TH AVE S
25XX BLOCK OF 2ND AVE
56XX BLOCK OF FAUNTLEROY WAY SW
29XX BLOCK OF 11TH AVE W
86XX BLOCK OF 29TH AVE SW
90XX BLOCK OF HOLMAN RD NW
12XX BLOCK OF 3RD AVE
14XX BLOCK OF E JOHN ST
30XX BLOCK OF NE 75TH ST
46XX BLOCK OF S MORGAN ST
66XX BLOCK OF CARLETON AVE S
50XX BLOCK OF 31ST AVE S
6XX BLOCK OF 12TH AVE S
1XX BLOCK OF VINE ST
9XX BLOCK OF N 103RD ST
100XX BLOCK OF 63RD AVE S
4XX BLOCK OF N 85TH ST
30XX BLOCK OF S ALASKA ST
6XX BLOCK OF YESLER WAY
25XX BLOCK OF S PLUM ST
43XX BLOCK OF S GRAHAM ST
1XX BLOCK OF LAKE DELL AVE
25XX BLOCK OF DEXTER AVE N
6XX BLOCK OF W NICKERSON ST
83XX BLOCK OF 21ST AVE NW
10XX BLOCK OF N 40TH ST
24XX BLOCK OF 3RD AVE W
20TH AVE S / S JUDKINS ST
NE 50TH ST / 16TH AVE NE
33XX BLOCK OF 59TH AVE SW
80XX BLOCK OF 15TH AVE NW
75XX BLOCK OF 23RD AVE NW
44XX BLOCK OF FRANCIS AVE N
20XX BLOCK OF 1ST AVE
29XX BLOCK OF EASTLAKE AVE E
16XX BLOCK OF 3RD AVE
7XX BLOCK OF 2ND AVE W
7XX BLOCK OF W DRAVUS ST
42XX BLOCK OF S ORCAS ST
41ST AVE S / S GENESEE ST
42XX BLOCK OF NE 88TH ST
15XX BLOCK OF E SPRUCE ST
14XX BLOCK OF NW 52ND ST
6XX BLOCK OF BELLEVUE AVE E
19XX BLOCK OF S ALASKA ST
10XX BLOCK OF 6TH AVE N
80XX BLOCK OF 21ST AVE NW
26XX BLOCK OF NW NORTH BEACH DR
25XX BLOCK OF MINOR AVE E
23XX BLOCK OF ARBORETUM DR E
5XX BLOCK OF 5TH AVE W
37XX BLOCK OF SW IDA ST
NE 48TH ST / 9TH AVE NE
90XX BLOCK OF 24TH AVE SW
22XX BLOCK OF N 56TH ST
N 44TH ST / STONE WAY N
21XX BLOCK OF N 140TH ST
UNIVERSITY ST / 6TH AVE
13TH AVE E / E JOHN ST
28XX BLOCK OF W VIEWMONT WAY W
23XX BLOCK OF VIEWMONT WAY W
79XX BLOCK OF 4TH AVE SW
7XX BLOCK OF HAYES ST
19XX BLOCK OF WESTLAKE AVE
3RD AVE W / W HOWE ST
5XX BLOCK OF 10TH AVE E
41XX BLOCK OF 46TH AVE SW
60XX BLOCK OF 16TH AVE SW
20XX BLOCK OF NE 89TH ST
